contig 	 read_length
NM_001362828.2	1
NM_001135161.2	1
NM_000754.4	1
NM_001135162.2	1
*	765
NM_001190470.2	395
NM_001190702.2	1
*	472
NM_152367.3	602
NM_001291746.2	1
NM_002908.4	1
NM_001385855.1	1
NM_001004686.3	1
NM_152400.3	1
NM_152367.3	226
*	1422
*	3422
NM_001281471.3	4375
NM_001345874.2	1
NM_001276277.3	1
NM_001345873.2	1
NM_015216.5	1
NM_001345871.2	1
*	1154
*	605
NM_001190470.2	753
NM_001190702.2	1
NR_003287.4	504
NR_046235.3	1
*	647
NR_046235.3	469
NR_003287.4	1
NM_001355197.2	853
NR_145973.1	1
NR_110456.2	1
NR_145975.1	1
NR_145974.1	1
NM_001355197.2	142
NM_001402.6	387
*	2907
NM_001244734.2	615
NM_001038603.3	1
NM_001354704.2	1
NM_001063.4	1
NM_001354703.2	1
*	1276
*	788
*	846
*	350
*	2380
NR_046235.3	2397
NR_003286.4	1
NR_046235.3	224
NM_001190702.2	1226
NM_152400.3	276
NR_163175.1	1
NM_001002923.3	1
NR_163176.1	1
NR_163177.1	1
NR_169756.1	1
NM_000173.7	3313
*	1419
NR_002819.4	2236
NR_144568.1	1
NR_144567.1	1
NR_145459.1	1
NR_038335.2	569
NR_045494.1	1
NM_001831.4	1
*	469
NR_003287.4	640
NR_046235.3	1
NM_001190470.2	920
*	624
NM_012164.4	5071
NM_001375888.1	1
NM_001375890.1	1
NM_001375889.1	1
NM_012164.4	1155
NM_001375889.1	1
NM_001375890.1	1
NR_003287.4	1234
NR_046235.3	1
NM_001184979.2	3523
NM_004552.3	1
NM_001184979.2	223
NM_004552.3	1
*	856
*	3351
NM_152367.3	566
NM_152367.3	108
NR_126435.1	1
NR_002728.3	1
NR_003287.4	739
NR_046235.3	1
NM_000503.6	261
NM_001370334.1	1
NM_172058.4	1
NM_001370336.1	1
NM_001370335.1	1
NM_001288574.2	1
NM_001190470.2	477
NM_001190702.2	1
NM_001164440.2	267
NR_003287.4	1279
NR_046235.3	1
NM_015322.5	6666
NM_015322.5	3240
NM_001164385.2	5431
NM_001164384.2	1
NM_014393.3	1
NM_014393.3	2440
NM_001164384.2	1
NM_001164385.2	1
NM_001190702.2	990
NM_001190470.2	1
NM_001190702.2	293
NM_003258.5	1305
NM_001363848.1	1
NM_001346663.2	1
NM_006660.5	1534
NR_133680.2	1
NM_000991.5	546
NM_001136134.1	1
*	969
NM_005139.3	499
NR_003287.4	274
NR_046235.3	1
*	513
*	1049
NM_138383.3	775
NM_138383.3	223
*	3090
NR_046235.3	1088
NR_003287.4	1
*	2935
NR_001445.2	465
NM_001291880.1	3596
NM_004185.4	1
NM_024494.3	1
*	1043
NR_046235.3	1011
NR_003287.4	1
*	748
*	1441
NR_049743.2	1932
NM_030914.4	1
NM_001135947.2	1
NM_001265582.1	1
NR_049743.2	577
NM_030914.4	1
NM_001265582.1	1
NM_004343.4	878
*	2280
NR_003287.4	701
NR_046235.3	1
*	1796
NM_002577.4	617
*	2299
*	2770
*	1851
*	1842
*	931
*	366
*	2059
*	1394
NR_003286.4	1897
NR_046235.3	1
*	302
*	983
*	2572
NR_046235.3	1199
NR_003286.4	1
NM_006098.5	2190
NM_006098.5	1017
NM_206917.3	258
NM_206915.3	1
NM_014380.3	1
NM_001282674.1	1
NR_046235.3	396
NR_003287.4	1
NM_001190470.2	394
NM_001190881.3	97
NM_002552.5	1
NM_181741.4	1
NM_001374270.1	1
NR_125368.1	1
NM_001374272.1	1
NM_005348.4	3079
NM_001017963.3	1
NM_005348.4	1365
NM_001017963.3	1
NM_001323632.2	466
NM_001323630.2	1
NM_001130447.2	1
NM_018097.3	1
NM_001323631.2	1
*	1218
NM_003566.4	11758
NM_003566.4	5387
*	680
*	249
*	802
NM_001190487.2	702
NM_001190702.2	1
*	2138
*	1712
*	729
NR_003287.4	1054
NR_046235.3	1
*	2794
NR_003287.4	870
NR_046235.3	1
NM_001190470.2	596
NM_001190702.2	1
NR_046235.3	973
NR_003286.4	1
NR_046235.3	401
NR_003287.4	1
*	1374
*	840
NM_001190702.2	278
NM_001190470.2	1
NM_015693.4	873
*	336
*	1159
*	752
NM_001144969.2	604
NM_001144971.2	1
NM_001144966.3	1
NM_001144964.1	1
NM_001144965.2	1
NM_001144968.2	1
NM_002032.3	948
*	1674
NM_001381855.1	865
NM_001381853.1	1
NM_001381856.1	1
NM_001381854.1	1
NM_001821.4	1
NM_001386052.1	1
*	779
NM_012079.6	573
*	2927
NR_046235.3	1243
NR_003287.4	1
NR_003287.4	123
NR_046235.3	1
NM_001329984.2	4812
NM_001271872.3	1
NM_001366280.2	1
NM_001385228.1	1
NM_001330684.2	1
NM_001271870.4	1
NM_001329984.2	871
*	862
NR_003287.4	1230
NR_046235.3	1
NM_001145365.3	3573
NR_135579.2	1
NR_110882.1	133
NR_110882.1	73
NR_110884.1	1
NR_110883.1	1
NM_001080497.3	7339
NM_001080497.3	3375
*	315
*	123
*	517
*	527
NM_006082.3	498
*	326
*	1196
NR_132964.1	1057
NR_046235.3	1144
NR_003286.4	1
NR_046235.3	1769
NR_003286.4	1
NR_046235.3	1565
NR_003287.4	1
*	853
NM_015957.4	726
NM_015957.4	197
NR_046235.3	417
NR_003287.4	1
NR_003287.4	1868
NR_046235.3	1
*	1131
*	586
NR_046235.3	2085
NR_003287.4	1
NR_046235.3	970
NR_003287.4	1
NM_001127183.4	1449
NR_147247.2	1
NR_147253.2	1
NM_001351593.2	1
NM_001351590.2	1
NR_036647.1	1
NR_152867.1	734
NR_152871.1	1
NR_110492.1	1
NR_152868.1	1
NR_110492.1	110
NR_152871.1	1
NM_004766.3	3267
NR_023350.1	1
NM_002333.4	633
NM_002333.4	241
*	1148
NM_001190702.2	1456
NM_001190702.2	429
NM_001190470.2	1
NM_001190472.2	1
NR_046235.3	267
NR_003287.4	1
*	1690
NM_001377360.1	299
NM_001377353.1	1
NM_001377356.1	1
NM_001377359.1	1
NM_001377351.1	1
NM_001377380.1	1
NM_001385113.1	1891
NM_005419.4	1
NM_001385111.1	1
NM_198332.2	1
NM_001385115.1	1
NM_001385114.1	1
*	459
*	404
NR_003287.4	1296
NR_046235.3	1
NM_021109.4	1254
NM_021109.4	460
NM_003487.4	561
NM_139215.3	1
*	1135
*	878
*	823
NR_046235.3	1694
NR_003287.4	1
*	1348
NM_001080495.3	3145
NR_046235.3	613
NR_003286.4	1
NM_053053.4	1111
NR_046235.3	1406
NR_003287.4	1
*	1683
NR_046235.3	1633
NR_003287.4	1
NM_014624.4	772
NM_014624.4	287
NM_003011.4	1085
*	1095
NM_001322815.2	407
NM_001001921.2	1
NM_001322820.2	1
NM_152318.3	1
NR_047469.1	1
NM_002031.3	1
NM_021029.6	629
NM_001199973.2	1
NM_001199973.2	139
NM_021029.6	1
NM_001199974.2	1
NM_006013.5	1344
NM_001303624.2	1
NM_001303625.1	1
NM_001303626.1	1
NM_006013.5	546
NM_001303624.2	1
NM_001303625.1	1
*	2146
*	944
*	5174
*	296
NM_012423.4	693
NR_026712.1	1
NR_073024.2	1
NR_003286.4	1470
NR_046235.3	1
*	279
*	898
NR_038335.2	1702
NR_045494.1	1
NM_001831.4	1
*	2303
*	1320
NR_134292.1	934
NM_017495.6	1013
NM_001291780.2	1
NM_183425.3	1
NM_017495.6	454
NM_001291780.2	1
NM_183425.3	1
*	734
NM_001001852.4	2246
*	350
*	276
NM_181466.3	1092
NM_181468.2	1
NR_052022.2	1
NM_002212.4	1
NR_052023.2	1
NM_001267810.1	1
NM_001190470.2	464
NM_001190702.2	1
NM_001190470.2	1125
NM_001190702.2	1
NM_001190470.2	174
NM_001190702.2	1
NM_001277285.4	524
NR_046235.3	1126
NR_003287.4	1
*	370
NR_046235.3	1464
NR_003287.4	1
*	2425
*	1202
NM_006451.5	1967
NM_182789.4	1
NM_001190470.2	408
NM_001190702.2	1
*	272
*	712
*	1057
NM_000978.4	443
NM_000978.4	93
*	298
NR_166066.1	893
NR_166067.1	1
NR_166068.1	1
NR_166065.1	1
*	486
NR_026730.1	1259
NM_153712.5	1
NR_120611.1	1
NM_001385001.1	1
NM_001385006.1	1
NM_002262.5	1
*	250
NM_001190702.2	601
NM_001190470.2	1
NM_003863.4	1099
NM_001378437.1	1
NR_165631.1	1
NM_003863.4	429
NM_001378437.1	1
NR_165631.1	1
NR_165632.1	1
NM_031266.3	1787
NM_004499.4	1
NR_003286.4	556
NR_046235.3	1
NR_003286.4	115
NR_046235.3	1
NM_001190702.2	1788
NM_001190702.2	668
NM_001258026.2	1074
NM_000365.6	1
NM_001159287.1	1
NR_046235.3	1459
NR_003286.4	1
NM_005348.4	5058
NM_001017963.3	1
NM_005348.4	2211
NM_001017963.3	1
*	799
*	517
*	404
NM_002193.4	804
*	1536
NM_001370641.1	579
NM_012360.2	1
NM_001370639.1	1
NM_001370640.2	1
*	504
NM_001178112.2	2333
NR_033660.2	1
NM_138967.4	1
NM_001178111.2	1
NM_001178111.2	1054
NM_001178112.2	1
NR_033660.2	1
NM_012365.2	4021
NR_166069.1	1
NM_020158.4	738
NR_003287.4	384
NR_046235.3	1
NR_046235.3	108
NR_003287.4	1
NM_052866.5	1115
NM_001040272.6	1
NR_003286.4	558
NR_046235.3	1
NR_003287.4	1529
NR_046235.3	1
NR_003286.4	310
NR_046235.3	1
NM_001127716.2	1214
NM_000126.4	1
*	1817
*	1230
NR_046235.3	989
NR_003287.4	1
NR_046235.3	97
NR_003287.4	1
NM_024813.3	589
NM_152367.3	1
NM_001366306.2	1
NM_001366307.2	1
NM_001184735.1	1
NM_014465.4	1
NR_003287.4	1328
NR_046235.3	1
*	384
NR_038340.1	3465
NM_001320586.2	1
NM_001320587.2	1
NR_110183.1	1
NR_159946.1	1
NR_110182.1	1
NM_006234.6	267
NR_163857.1	1
NM_001097615.2	1
NM_032959.6	1
NR_003655.3	1
*	429
*	1379
NR_002728.3	485
NM_000636.4	1
NM_001322820.2	1
NM_001322814.2	1
NM_001322819.2	1
NM_001322815.2	1
NR_047469.1	216
NM_001190702.2	500
NM_001190702.2	194
NM_001190470.2	1
*	609
NM_001379.4	1621
NM_001318731.2	1
NM_001318730.2	1
NM_001130823.3	1
*	1270
NR_046235.3	3402
NR_003287.4	1
*	604
*	608
NM_004252.5	1578
NM_004252.5	604
*	826
*	1999
NR_003287.4	1109
NR_046235.3	1
NM_001023.4	456
NR_003286.4	1539
NR_046235.3	1
*	672
*	316
*	209
*	1257
NR_046235.3	1253
NR_003287.4	1
NR_073124.2	987
NM_022346.5	1
NM_022346.5	263
NR_073124.2	1
*	360
NM_172083.3	1329
NM_001293170.2	1
NM_172082.3	1
NM_172078.3	1
NM_172080.3	1
NM_001220.5	1
*	1454
*	627
NR_046235.3	1395
NR_003287.4	1
NR_046235.3	1713
NR_003286.4	1
NR_046235.3	1796
NR_003287.4	1
NR_046235.3	1774
NR_003287.4	1
NR_170195.1	673
NR_036504.1	1
NM_145280.7	1
NM_001330134.2	1
NM_001330130.2	1
NM_001127395.4	1
NM_001812.4	109
NM_001258446.1	1372
NM_052963.3	1
NM_001258447.1	1
*	1150
NM_001004689.2	2657
NM_005347.5	1998
NM_005347.5	667
*	1460
NR_046235.3	932
NR_003287.4	1
NM_002809.4	2109
NR_003287.4	598
NR_046235.3	1
NM_001177475.2	1926
NM_152581.4	1
NM_024813.3	720
NM_001386104.1	1
NM_014565.3	1
NM_014465.4	1
NM_001304533.3	1
NR_047679.1	1
*	1324
NM_001322814.2	1393
NR_145974.1	1
NR_145975.1	1
NR_145973.1	1
NR_110456.2	1
NM_024813.3	1
NR_046235.3	496
NR_003287.4	1
*	619
*	565
*	1045
*	303
NR_046235.3	2453
NR_003287.4	1
*	1108
NM_032177.4	3468
NM_001353515.2	1897
NM_001353512.2	1
NM_001353522.2	1
NM_001353521.2	1
NM_018142.4	1
NM_001353510.2	1
*	1134
NM_001863.5	878
NM_001863.5	311
*	1166
NM_001004689.2	1026
NM_000978.4	608
NM_001190702.2	328
NM_001190470.2	1
NM_006369.5	1993
*	1369
NR_160651.1	1002
NR_026846.1	1
NM_015131.3	2065
NM_012334.3	284
NM_006821.6	1591
NM_001037161.2	1
*	2139
NR_046235.3	1152
NR_003286.4	1
*	2184
*	704
NM_001292034.3	1045
NM_001369506.1	1
NM_001190470.2	639
NM_001190702.2	1
NM_001145204.3	1393
NM_152367.3	1
NM_001291746.2	1
NM_002908.4	1
NM_181741.4	1
NM_001190881.3	1
NM_001190470.2	562
NM_001190702.2	1
*	1127
*	547
NR_003287.4	947
NR_046235.3	1
NR_103443.1	660
NR_103443.1	132
NM_032043.3	3176
NM_032043.3	1416
*	613
*	367
*	3499
*	607
*	623
NM_017934.7	964
NM_020697.4	1267
*	812
NM_002128.7	1343
NM_001363661.2	1
NM_001370339.1	1
NM_001313893.1	1
NM_001313892.2	1
NM_001370340.1	1
*	842
NR_046235.3	1518
NR_003286.4	1
NM_001080391.2	4035
NR_036647.1	1
NR_167766.1	1
NM_001382000.1	1
NR_130142.2	1
NM_014695.3	1
NR_147248.2	644
NM_001243101.2	499
NM_147134.4	103
*	922
*	549
*	1340
*	1413
NR_024172.1	496
NR_024173.1	1
NR_110396.1	1
NR_110396.1	190
NM_001145805.2	1
NR_170598.1	1
NM_001134486.3	1
*	1853
NR_003287.4	790
NR_046235.3	1
NM_001330209.2	2276
NM_001330210.2	1
NM_003611.3	1
NM_001001921.2	440
NM_001184735.1	1
NM_024813.3	1
NM_002031.3	1
NM_199344.3	1
NM_030946.2	1
NM_001190702.2	505
NM_001190470.2	1
NM_001190452.2	1
*	708
*	1014
*	788
NM_001190452.2	464
NM_001190487.2	1
NM_001190702.2	1
NM_001145547.2	1549
NM_032905.5	1
*	476
NM_001012614.2	1318
NM_001377193.1	1
NM_001328.3	1
NM_001377191.1	1
NM_001377192.1	1
NM_001377190.1	1
*	1708
NM_001037334.2	570
NM_005151.4	1
*	1291
*	325
NM_001190470.2	273
NM_001190702.2	1
NM_152367.3	290
*	1009
*	990
*	598
*	640
*	1028
NR_144567.1	396
NR_002819.4	1
NR_144568.1	1
NR_145459.1	1
*	224
*	426
NR_003287.4	981
NR_046235.3	1
*	403
*	469
NR_145459.1	845
NR_002819.4	1
NR_144568.1	1
NR_144567.1	1
NR_002819.4	125
NR_144567.1	1
NR_145459.1	1
NM_001242830.2	280
NM_001301856.2	1
NM_001242828.2	1
NM_021814.5	1
*	2344
NM_001039535.3	2796
NM_145060.4	1
NM_152400.3	821
NM_001145204.3	1
NM_001113523.3	1
NM_001308320.2	1
NR_126435.1	1
NM_002547.3	1
NM_001377237.1	148
NM_001297432.2	2273
NR_123716.2	1
NM_001017405.3	1
NM_001297433.2	1
NM_001297430.2	1
NM_005882.5	1
NM_001297432.2	710
*	683
*	708
*	2656
NM_001367715.1	5378
NM_033551.3	1
NM_001367716.1	1
NM_001367718.1	1
NM_001367717.1	1
NM_001367713.1	1
NM_015315.6	2553
*	674
*	5637
NR_003287.4	454
NR_046235.3	1
*	799
NM_000983.4	575
*	324
*	1304
*	1652
*	620
*	1461
*	454
NM_017922.4	2333
*	1093
NM_001021.6	928
NR_111944.3	1
NR_111943.2	1
NR_111943.2	363
NM_001021.6	1
NR_111944.3	1
NR_003287.4	319
NR_046235.3	1
*	2439
*	997
NR_003286.4	710
NR_046235.3	1
*	446
*	483
NM_001915.4	1715
NM_001017916.2	1
NM_001017917.2	1
NM_001330421.2	1
*	1696
*	848
NM_014836.5	4411
NM_001242359.2	1
NM_001350910.2	1
NM_001350905.2	1
NM_001350902.2	1
NM_001350903.2	1
NM_004546.3	478
*	242
*	2605
NR_003287.4	749
NR_046235.3	1
NR_003287.4	406
NR_046235.3	1
NM_145660.2	4984
NM_030643.4	1
NM_001386885.1	1
NM_017656.4	1
NM_001271466.4	1
NM_001352754.2	1
NR_015439.1	612
NM_001330520.3	1780
NM_014494.4	1
*	825
NM_001568.3	490
NM_001568.3	118
NR_003286.4	1802
NR_046235.3	1
NR_003286.4	135
NR_046235.3	1
*	530
NR_003287.4	385
NR_046235.3	1
NM_033505.4	2153
NR_137633.2	1
NM_001322815.2	414
NM_000636.4	1
NM_001322814.2	1
NM_001322819.2	1
NM_001322820.2	1
NM_002031.3	1
*	4428
*	1687
*	352
*	2789
NR_046235.3	988
NR_003287.4	1
NM_001346440.2	479
*	228
*	754
NR_046235.3	307
NR_003286.4	1
NM_001961.4	996
NM_001190452.2	627
NM_001190708.2	1
NM_001190487.2	1
NM_014972.3	697
NM_014972.3	171
NR_003287.4	1074
NR_046235.3	1
*	382
*	755
*	1667
*	1013
*	720
*	741
*	586
*	395
NR_146477.1	5290
NM_001363887.1	206
NM_001365717.1	1
NM_001365718.1	1
NM_001365715.1	1
NM_001365716.1	1
NR_158582.1	1
*	1207
NM_152318.3	2161
NR_002728.3	1
NM_001184735.1	1
NR_003286.4	1773
NR_046235.3	1
NM_001190452.2	682
NM_001190702.2	1
NM_001190487.2	1
NM_001190702.2	187
*	1085
*	778
*	864
NM_001190470.2	995
NM_001190702.2	1
NR_046235.3	1502
NR_003287.4	1
*	546
*	2210
NM_001190470.2	901
NM_001190702.2	1
NM_001190470.2	130
*	1518
*	817
*	364
NM_032334.3	1749
NM_032334.3	164
NM_005401.5	2002
NR_136888.3	2930
NR_136887.2	1
NM_004664.4	1
NM_001324423.2	1
NR_136887.2	417
NM_001324423.2	1
NR_136888.3	1
NM_016395.4	539
NR_110761.1	729
NR_110761.1	167
*	3248
NM_006339.3	1823
NR_003287.4	881
NR_046235.3	1
NR_003287.4	676
NR_046235.3	1
*	1294
NR_046235.3	777
NR_003286.4	1
*	473
NR_003287.4	1068
NR_046235.3	1
*	642
*	496
*	1451
*	593
NM_033420.4	1070
NM_001033026.2	1
NM_173664.6	3765
*	941
NR_046235.3	362
NR_003287.4	1
NM_001190702.2	253
NM_001190470.2	1
*	4363
*	746
*	435
*	1697
NM_001190470.2	466
NM_004373.4	340
NM_001190470.2	873
NM_001190702.2	1
NM_001025.5	773
*	367
*	707
*	503
NM_002074.5	1625
NM_001282539.2	1
NM_001282538.2	1
*	670
NM_015971.4	1283
NM_001304363.2	4298
NM_001304364.2	1
NM_020924.4	1
*	1223
*	2609
NR_026992.1	1074
NR_145420.1	1
*	670
*	509
*	2011
NM_004661.4	2688
NM_001367832.1	377
NM_001039847.3	1
NM_002085.5	1
NM_001039848.4	1
NM_001297737.2	405
NM_001297736.2	1
NM_001042549.2	1
NM_015471.4	1
NR_046235.3	656
NR_003286.4	1
NR_046235.3	1598
NR_003287.4	1
NM_001190470.2	872
NM_001190702.2	1
NM_001190470.2	762
NM_001190702.2	1
*	983
*	842
NR_046235.3	1841
NR_003286.4	1
NM_002952.4	938
NR_046235.3	875
NR_003286.4	1
NR_126435.1	2647
NR_002728.3	1
NM_001322820.2	1
NM_001322819.2	1
NM_001322814.2	1
NM_014465.4	1
NM_199344.3	211
*	847
*	869
NM_025072.7	1015
NM_001256335.2	1
NM_198938.3	1
NR_003287.4	1099
NR_046235.3	1
*	1574
NR_163177.1	394
NR_163176.1	1
NM_001002923.3	1
NM_001291746.2	1
NM_152400.3	1
NM_002908.4	1
*	1032
NM_001100814.3	5081
NM_144568.4	1
NM_001100814.3	92
NM_144568.4	1
NM_144568.4	101
NM_001100814.3	1
NR_147206.1	1171
*	731
NM_001212.4	1177
NR_126435.1	489
NR_164310.1	1
NR_164308.1	1
NR_002728.3	1
*	551
*	1469
*	908
*	1016
*	570
*	3675
*	2669
*	1011
*	348
NM_138333.5	702
NM_138333.5	133
*	326
*	278
*	795
NM_000984.6	610
*	1970
*	299
NM_005009.3	986
NM_001286435.2	1
NM_001286439.2	1
NM_001286438.2	1
NM_001286440.2	1
NM_001286436.2	1
NM_001301073.2	2443
NM_004779.6	1
NM_001301074.2	1
NM_001301080.2	1
NM_001301077.2	1
NM_001301075.2	1
*	1054
NM_000979.4	770
NR_073022.2	1
NM_001270490.2	1
NM_015015.3	1670
NR_003287.4	1650
NR_046235.3	1
NM_001204091.2	1051
NM_001014.5	1
NM_001203245.3	1
NM_001203245.3	345
NM_001014.5	1
NM_001204091.2	1
NM_001202470.3	1
NM_001357943.2	1730
NM_002046.7	1
NM_001256799.3	1
NM_001289746.2	1
NM_001289745.3	1
NM_001289746.2	750
NM_001357943.2	1
*	972
*	871
*	924
NM_001003796.2	683
NM_005008.4	1
NM_005008.4	80
NM_001003796.2	1
*	375
NM_031992.2	1164
NM_022170.2	1
NM_182704.1	683
NM_001350809.1	1
*	2917
*	416
NR_034022.1	4688
NM_018374.4	333
NM_001322237.2	1
NM_001322235.2	1
NM_001322230.2	1
NR_033734.1	1
NR_033733.1	1
*	860
NM_001289745.3	910
NM_001357943.2	1
NM_002046.7	1
NM_001289746.2	1
NM_001256799.3	1
NM_019597.5	473
NM_001199973.2	1
NM_001199974.2	1
NM_001032393.3	1
NM_001037283.2	2816
NM_001362792.2	1
NM_001362791.2	459
NM_003751.4	1
NM_001362793.2	1
NM_001199772.2	135
NM_002790.4	1
NM_001190702.2	458
NM_001190470.2	1
NR_046235.3	1503
NR_003286.4	1
*	1187
NM_002032.3	1001
*	259
*	437
NR_003287.4	906
NR_046235.3	1
NR_046235.3	1312
NR_003286.4	1
NR_046235.3	105
NR_003286.4	1
NM_001190702.2	818
NM_001190470.2	1
*	416
*	299
NM_001366938.1	10824
NM_001366939.1	1
NM_001099666.2	1
NM_001366935.1	1
NR_159517.1	1
NM_001366937.1	1
NR_159515.1	4572
NR_003287.4	1365
NR_046235.3	1
*	2891
NM_005028.5	1844
NM_001330062.2	1
NM_001317782.2	896
NM_000973.5	1
NM_001317771.2	1
NM_033301.3	1
*	476
NR_003286.4	1697
NR_046235.3	1
NR_046235.3	70
NR_003286.4	1
NM_001190470.2	505
NM_001190702.2	1
*	480
NM_018319.4	1457
NM_001330205.2	1
NM_001008744.2	1
*	572
*	499
NM_002295.6	762
NM_001304288.2	1
NM_001355283.3	1
NM_001387846.1	1
NM_001355287.3	1
NM_001387845.1	1
NM_001387845.1	177
*	885
NR_047679.1	1177
NR_002728.3	1
NM_152367.3	1
NM_000636.4	1
NM_001322815.2	1
NM_001322814.2	1
NM_002391.6	914
NM_001270550.1	1
NM_001012333.3	1
NM_001012334.2	1
NM_001270551.3	1
NR_073039.3	1
*	502
*	1677
NR_003287.4	1282
NR_046235.3	1
NM_001322819.2	333
NM_001322820.2	1
NM_001322814.2	1
NM_000636.4	1
NM_001322815.2	1
NR_002728.3	1
NR_046235.3	725
NR_003286.4	1
NR_145975.1	623
NR_110456.2	1
NR_145974.1	1
NR_047469.1	1
NR_164310.1	1
NR_164308.1	1
*	266
*	497
*	2041
NM_001161504.2	3703
NM_003748.4	1
NM_001319218.2	1
*	1093
*	359
NM_001354927.2	2085
NM_001354928.2	1
NM_007126.5	1
*	419
NR_046235.3	1831
NR_003286.4	1
NR_003286.4	167
NR_046235.3	1
NM_001202515.1	520
NR_147250.2	1
NR_147253.2	1
NM_001351590.2	1
NM_001351594.2	1
NR_147244.2	1
NR_003287.4	264
NR_046235.3	1
NR_003286.4	493
NR_046235.3	1
NR_003287.4	1236
NR_046235.3	1
NM_001374327.1	4193
NM_001321195.3	1
NM_001374329.1	1
NM_001321194.3	1
NM_001374328.1	1
NM_001374330.1	1
NM_001374330.1	1231
*	916
NR_046235.3	1042
NR_003286.4	1
NM_001102426.3	520
NM_001330348.2	1
NR_138475.2	1
*	1475
*	676
*	383
*	2466
*	536
NM_006196.4	1199
*	566
*	392
NR_046235.3	1706
NR_003286.4	1
*	387
*	573
NR_003286.4	1934
NR_046235.3	1
NR_046235.3	843
NR_003286.4	1
NM_001190702.2	1336
NM_001190708.2	1
NM_001190452.2	498
NM_001190487.2	1
NM_001190708.2	1
NM_001190472.2	1
NM_001190702.2	1
*	502
*	2572
NR_046235.3	953
NR_003287.4	1
NR_046235.3	835
NR_003287.4	1
*	220
*	1483
NM_021029.6	728
NR_003287.4	2292
NR_046235.3	1
*	369
*	2126
NM_022731.5	1106
*	570
*	622
*	1141
NM_001016.4	661
*	917
NM_001190702.2	303
NM_001190706.2	1
NM_001190708.2	1
*	2388
NM_021109.4	995
NM_002952.4	977
NR_003287.4	1056
NR_046235.3	1
NR_046235.3	230
NR_003287.4	1
*	936
*	1556
*	706
NM_003861.3	1310
NM_001284206.1	1
NM_001284207.1	1
*	630
*	302
*	3825
*	488
*	2235
*	750
NM_006164.5	2450
NM_001313900.1	1
NM_001145412.3	1
NM_001313901.1	1
NM_001145413.3	1
NM_001313902.1	1
NM_002032.3	907
*	2261
NM_001081492.2	600
NM_182507.3	1
NM_020675.4	583
NM_014399.4	511
NM_014399.4	122
NM_018480.7	425
NM_001256547.2	1
NM_001193537.3	1
NM_001350393.1	1
NR_146645.1	1
NR_146646.1	1
NR_003286.4	1364
NR_046235.3	1
NR_003287.4	250
NR_046235.3	1
NM_001366254.2	2130
NM_001128159.3	1
NM_018289.4	1
NM_001366253.2	1
NM_018289.4	147
NM_001366253.2	1
NM_001366254.2	1
*	287
NM_001321042.2	2237
NR_033890.1	1
NR_026936.1	1
NR_125936.1	1
NM_138786.4	115
NM_172175.3	1
NM_001329964.2	1
NR_125936.1	63
*	819
*	3231
*	574
NM_001142726.2	1170
NM_198446.3	1
*	298
NM_001190702.2	1615
NM_001190470.2	1
*	1162
NR_003286.4	1244
NR_046235.3	1
NM_001190470.2	394
NM_001190702.2	1
NM_001190470.2	94
NM_152318.3	1244
NM_001386104.1	1
NM_199344.3	1
NM_001134232.2	1
NM_018374.4	1
NM_001379611.1	1
NR_147250.2	268
NR_003287.4	266
NR_046235.3	1
*	834
NM_014465.4	1383
NM_152400.3	1
NR_126435.1	1
NM_001291746.2	1
NM_002908.4	1
NR_110133.1	1
*	544
NR_046106.2	1398
NM_001256394.2	1
NM_017948.6	1
NM_001330722.2	1
NM_014078.6	879
*	339
NM_172230.3	832
NM_032431.3	1
NM_172230.3	336
NM_032431.3	1
*	1324
NR_034089.1	1249
NR_003287.4	657
NR_046235.3	1
*	451
*	1726
*	1011
NM_001025.5	874
NR_038881.1	2212
NR_038881.1	195
NM_002137.4	1576
NM_031243.3	1
*	734
NR_046235.3	1193
NR_003286.4	1
NM_004918.4	2155
NM_004918.4	75
NM_006918.5	2277
NM_001024956.3	1
NM_006918.5	195
NM_001024956.3	1
NR_046235.3	441
NR_003287.4	1
*	494
*	276
*	1417
NM_001005165.2	458
NR_038325.1	1
NR_038326.1	1
NM_001308954.2	1
NR_145444.1	1
NM_001346858.2	1
NM_194449.4	2548
NM_001190881.3	1711
NM_001374272.1	1
NM_181741.4	1
NM_002552.5	1
NM_001190882.3	1
NM_181742.4	1
NM_181741.4	367
NM_152400.3	281
NR_130931.1	336
NR_109904.1	1
NM_001355197.2	1
NR_103849.2	66
NM_001190702.2	392
NM_001190470.2	1
NM_001190470.2	117
NR_046235.3	1503
NR_003287.4	1
NM_152367.3	1550
NR_126435.1	1
NR_002728.3	1
NM_001291746.2	1
NM_002908.4	1
NM_152400.3	1
NM_152367.3	338
NR_159993.1	282
NM_000997.5	1
NR_002728.3	1301
NM_014465.4	1
NM_014565.3	1
NM_001386104.1	1
NM_152367.3	1
NM_001291746.2	1
NM_014565.3	574
NM_001743.6	1291
NM_001305624.1	1
NM_001305625.2	1
NM_001305626.1	1
NM_001317224.2	690
NM_001317222.2	1
NM_006727.5	1
NM_001362460.1	1
*	254
NM_001190702.2	281
NM_001190470.2	1
*	1596
*	401
*	1628
NM_001190470.2	955
NM_001190702.2	1
NM_001190470.2	380
NM_001190702.2	1
NM_001161498.2	764
NR_003287.4	427
NR_046235.3	1
*	1279
*	753
*	1132
NM_001018006.2	1879
NM_001018004.2	1
NM_001365778.1	1
NM_001018020.2	1
NM_001018007.2	1
NM_001330344.2	1
