contig 	 read_length
NM_001324077.1	1
NM_001324074.2	1049
NM_001030.6	491
NM_001349947.2	1
NM_001349946.2	1
NM_001253.4	2970
NM_001286707.2	357
NM_001286719.2	1
NM_016033.3	1
NM_001030009.2	949
NM_001019.5	1
NM_001030009.2	325
NM_001019.5	1
NM_002273.4	1959
NM_001256293.2	1
NR_045962.2	1
NM_001256282.2	1
NM_001301231.2	947
NM_005342.4	1
NM_001301229.2	1
NM_001301228.2	1
NM_001199344.3	1149
NM_001199343.3	1
NM_000985.5	1
NM_001369558.1	1
NM_001369557.1	1
NM_001199342.3	1
NM_001199340.2	449
NM_000981.4	772
NM_001330200.1	1
NM_002654.6	1701
NM_001206797.3	1
NM_001206798.3	1
NM_182470.4	1
NM_001316318.2	1
NM_182471.4	1
NM_001206797.3	514
NM_005034.4	766
NM_005034.4	134
NM_001243131.1	305
NM_033251.2	1
NM_000977.4	1
NM_001006.5	1512
NM_001366292.3	614
NR_158783.1	240
NM_001366293.1	1
NR_029466.2	1
NM_001865.5	1
NR_158784.1	1
NM_001366292.3	1
NM_001204864.2	777
NM_001204860.2	1
NM_001204857.2	1
NM_001204862.2	1
NM_005648.4	1
NM_001204859.2	1
NM_203298.3	615
NM_152793.3	1530
NM_001243752.2	1762
NM_001363330.2	1
NM_001243753.2	1
NM_001243749.2	1
NM_001243751.2	1
NM_001363329.2	1
*	776
NM_001769.4	1444
NM_001330312.2	1
NM_001387345.1	667
NM_001387344.1	1
NM_001387343.1	1
NM_001387346.1	1
NM_001360551.3	1
NM_001387345.1	215
NM_001387343.1	1
NM_004643.4	129
NM_003009.4	755
NM_002273.4	3475
NM_001256293.2	1
NR_045962.2	1
NM_001256282.2	1
NM_002273.4	1605
NM_001256293.2	1
NM_001256282.2	1
NM_001190702.2	1709
NM_001190708.2	981
NR_024611.3	438
NM_005340.7	1
NR_073488.2	1
NR_134494.2	1
NR_024610.3	1
NR_134495.2	1
NR_073039.3	359
NM_001270552.3	1
NM_001012334.2	1
NM_001012333.3	1
NM_001270550.1	1
NM_001270551.3	1
NM_001142282.2	661
NM_033022.4	1
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	1
NM_001018160.2	1855
NM_003905.4	1
NM_001286500.2	1
NM_001018159.2	1
NM_002789.6	1225
NM_001330676.2	1
NM_001102667.2	1
NM_001330673.2	1
NM_001330675.2	1
NM_020165.4	2463
NM_002157.3	990
NM_001199975.3	501
NM_006294.5	1
NM_001254752.2	1
NR_045639.2	1
NM_002273.4	2832
NM_001256293.2	1
NR_045962.2	1
NM_001256282.2	1
NM_005669.5	798
NM_001020.6	1072
NM_001363860.2	1
NM_001321111.2	1
NM_001020.6	256
NM_001363860.2	1
NM_001321111.2	1
NR_045962.2	476
NM_001256293.2	1
NM_001256282.2	1
NM_002273.4	1
NM_020726.5	4336
NM_020726.5	1961
NM_016484.5	1870
NM_001370176.1	1
NM_001370175.1	1
NM_001370177.1	1
NM_001370174.1	1
NM_001370178.1	1
NM_001370177.1	644
NM_002415.2	652
NR_038911.1	1
NM_000976.4	1275
NM_000976.4	491
NM_007359.5	560
*	905
NM_002128.7	1313
NM_001363661.2	1
NM_001370339.1	1
NM_001313893.1	1
NM_001313892.2	1
NM_001370341.1	1
NM_003161.4	2483
NM_001369675.1	1
NM_001272044.2	1
NM_001369674.1	1
NR_161459.1	1
NR_161457.1	1
NM_001272044.2	1007
NR_135469.2	2054
NM_001172303.3	1
NM_032844.5	1
NM_001320756.2	1
NM_001172304.3	1
NM_001320757.2	1
NM_001172303.3	70
NM_000981.4	824
NM_001330200.1	1
NM_000987.5	1016
NM_001315531.2	1
NM_001315530.2	1
NM_001315531.2	149
NM_000987.5	1
NM_001315530.2	1
NM_005721.5	1955
NR_102318.1	1
NM_001277140.1	1
NM_000983.4	410
NR_132738.1	1005
NR_132742.1	243
NM_005870.4	1505
NM_005870.4	617
NM_001366643.2	1
NM_001366643.2	1
NM_002818.3	531
NM_014056.4	1430
NM_001099669.2	1
NM_001099668.2	1
NM_002949.4	984
NM_001010.3	345
NM_000661.5	869
NM_001024921.4	1
*	2948
NM_000997.5	653
NR_159993.1	1
NM_000971.4	990
NM_001363737.2	1
NM_006285.3	2332
NM_001318230.2	1
NM_017957.3	771
NM_003295.4	942
NM_001286272.2	1
NM_001286273.2	1
NM_001035006.5	1515
NM_001199341.3	1
NM_000985.5	1
NM_001199344.3	1
NM_001369558.1	1
NM_001199343.3	1
NM_001199341.3	596
NM_002489.4	738
NM_001540.5	1217
NM_002952.4	964
NM_000993.5	1052
NM_001098577.3	1
NM_001099693.2	1
NM_000993.5	382
NM_001098577.3	1
NM_001099693.2	1
NM_006713.4	965
NM_030771.2	800
NM_080654.3	1
NM_030771.2	190
NM_080654.3	1
NM_001330209.2	559
NM_001330210.2	1
NM_003611.3	1
NM_002046.7	1795
NM_001289745.3	1
NM_001289746.2	1
NM_001256799.3	1
NM_001357943.2	1
NM_138391.6	1752
NM_001322957.2	1
NM_001322956.2	1
NR_136532.2	1
NM_001322955.2	1
NR_136531.2	1
NM_000581.4	986
NM_001329503.2	1
NM_001329502.2	1
NM_201397.3	1
NM_021104.2	990
NM_001350578.2	1
NM_001350575.2	1
NM_001035267.2	1
NM_021104.2	370
NM_001035267.2	1
NM_001350578.2	1
NM_016125.4	1941
NM_006294.5	464
NM_001254752.2	1
NM_001199975.3	1
NM_016125.4	426
NM_006294.5	376
NM_001199975.3	1
NR_045639.2	1
NM_001254752.2	1
*	1216
NM_001281.3	1891
NR_155756.2	1
NM_001300971.3	1
NM_001281.3	728
NM_001300971.3	1
NM_001007.5	1254
NM_001007.5	201
NM_006082.3	3121
NM_006082.3	1438
NM_002623.4	1099
NM_002623.4	404
NM_020765.3	2365
NM_020765.3	576
NM_001301778.2	2923
NM_198935.3	1
NR_125981.3	1
NR_125980.3	1
NM_000990.5	597
NM_001330200.1	613
NM_000981.4	1
NM_001000.4	733
NR_146467.1	575
NM_001743.6	1336
NM_001305624.1	1
NM_001305625.2	1
NM_001305626.1	1
NM_006519.4	748
NM_001291602.2	1
NM_001291603.2	1
NM_001005.5	1606
NM_001260506.2	1
NM_001256802.2	1
NM_001260507.2	1
NM_001005.5	555
NM_001256802.2	1
NM_001260506.2	1
*	1770
NM_024665.7	1181
NM_001374330.1	1
NM_001374328.1	1
NM_001321193.3	1
NM_001321194.3	1
NM_001374327.1	1
NM_005669.5	1825
NM_005669.5	738
NM_001330200.1	935
NM_000981.4	1
NM_006082.3	395
NR_132964.1	1707
NM_001256539.4	423
NM_016391.8	1
NM_001317975.2	1
NM_001291308.3	1
NR_134318.2	1
NM_001291305.3	1
NM_021104.2	583
NM_001035267.2	1
NM_006899.5	575
NM_021127.3	1567
NM_001382616.1	1
NM_001382618.1	1
NM_001382617.1	1
NM_001382623.1	1
NM_001382615.1	1
NM_033661.5	1052
NM_006815.4	3893
NM_001321445.2	1
NM_006815.4	1734
NM_001321445.2	1
NM_021130.5	1179
NM_001300981.2	1
NM_021130.5	111
NM_001300981.2	1
NR_045207.1	1
NM_021104.2	873
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_001035267.2	186
NM_021104.2	1
NM_001350578.2	1
NR_036658.2	780
NR_036659.2	1
NR_003605.2	1
NR_003604.3	1
NM_000990.5	591
NM_002823.5	932
NM_001099285.2	1
NM_002823.5	305
NM_001099285.2	1
*	502
NM_025029.5	588
NM_001330282.2	1
NM_001085365.2	1
NM_014169.5	364
NM_032479.4	767
*	1626
NM_004773.4	1783
NR_104009.2	1
NM_001281433.2	1
NR_104010.2	1
NM_004773.4	769
NR_104009.2	1
NM_001281433.2	1
NM_001242375.1	2233
NM_001242374.1	1
NM_015391.4	1
NM_001242375.1	444
NM_015391.4	1
NM_001242374.1	1
NM_000978.4	679
NM_002952.4	370
NM_021104.2	844
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_021104.2	310
NM_001035267.2	1
NM_001350578.2	1
NM_207118.3	871
NM_207118.3	302
NM_000981.4	522
NM_001330200.1	1
NM_003133.6	2753
NM_001130440.2	1
NM_003133.6	781
NM_001130440.2	1
NM_001387846.1	1513
NM_001355283.3	1
NM_001355287.3	1
NM_001387845.1	1
NM_002295.6	1
NM_001304288.2	1
NM_001304288.2	86
NM_001330399.2	1663
NM_182620.4	1
NM_001100595.2	1
NM_004045.4	942
NM_004045.4	391
NM_014018.3	909
NM_001387778.1	1
NM_005809.6	1725
NM_005809.6	615
NM_004323.6	1092
NM_001349286.2	1
NM_001172415.2	1
NM_001349299.2	1
NM_001014.5	1143
NM_001204091.2	1
NM_001203245.3	1
NM_001202470.3	1
NM_001014.5	442
NM_001204091.2	1
NM_001203245.3	1
NM_138288.4	1317
NM_138288.4	486
NM_000981.4	1191
NM_001330200.1	1
NM_001330200.1	153
NM_000981.4	1
NM_001008395.4	742
NR_134529.2	1
NR_134528.2	1
NM_001318236.2	1
NR_134530.2	1
NR_134527.2	1
NM_001689.5	717
NM_001002258.5	1
NM_001190329.2	1
NM_001362910.2	686
NM_005659.7	1
NM_001001419.3	4985
NM_005903.7	1
NM_001001420.3	1
NM_005903.7	2193
NM_001001420.3	1
NM_001001419.3	1
NM_001024.4	640
NM_004175.5	387
NM_001278656.2	1
NR_103819.1	1
NM_001344.4	1302
NM_001344.4	429
NM_000981.4	964
NM_001330200.1	1
NM_001130071.2	1409
NM_001130072.2	1
NM_001321263.2	1
NM_013333.4	1
NM_016641.4	4393
NM_001324066.2	1
NR_136689.2	1
NM_016641.4	2132
NM_001324066.2	1
NR_136689.2	1
NM_001324067.2	1
NM_001032.5	368
NM_004048.4	922
NM_001028.3	857
NM_001030009.2	969
NM_001019.5	1
NM_001019.5	380
NM_001030009.2	1
NM_001206426.2	524
NM_001206427.2	1
NM_032747.4	1
NM_000978.4	503
NM_021104.2	843
NM_001035267.2	1
NM_003094.4	716
NM_001304464.2	1
NR_130746.2	1
NM_001328637.2	1
NM_001328638.2	1
NM_001199861.2	775
NM_018407.6	2127
NM_002489.4	736
*	671
NM_007198.4	2471
NM_001349346.2	1
NM_001349347.2	1
NM_001349348.2	1
NM_001270550.1	335
NM_001012334.2	1
NM_002391.6	1
NM_001270552.3	1
NM_001270551.3	1
NR_073039.3	1
NM_194434.3	1188
NM_003574.6	1
NM_001001563.5	2099
NM_001329559.2	1
NM_001001563.5	866
NM_001329559.2	1
NM_003295.4	1660
NM_001286272.2	1
NM_001286273.2	1
NM_003295.4	616
NM_001286272.2	1
NM_001286273.2	1
NM_000988.5	380
NM_001349922.2	1
NM_001349921.2	1
*	359
*	459
NM_004074.3	398
NM_002795.4	1584
NR_104195.2	1
NM_002795.4	657
NR_104195.2	1
NM_001655.5	4007
NM_001142281.2	1
NM_000989.4	200
*	1459
NM_080388.3	1136
NR_133645.2	1
NM_001317007.1	1
NM_001317008.2	1
NM_139323.4	181
NM_003404.5	1
NM_001011.4	760
NM_012228.4	274
NM_001002.4	1204
NM_053275.4	1
NR_038899.1	1459
NR_038898.1	1
NR_038900.1	1
NR_038899.1	488
NR_038900.1	1
NR_038896.1	1
NR_038898.1	1
NM_007065.4	1940
NM_005917.4	710
NM_001316374.2	1
NM_001199111.2	1
NM_001199112.2	1
NM_005917.4	68
NM_001199111.2	1
NM_001199112.2	1
*	504
NM_021109.4	447
NM_031314.3	1610
NM_004500.4	1
NM_001077442.2	1
NM_001077443.2	1
NR_073142.3	3738
NM_001202474.3	1
NM_001271162.2	1
NR_073141.3	1
NR_073143.3	1
NM_000926.4	1
NM_001369561.1	676
NM_001199340.2	1
NM_001369562.1	1
NM_001369555.1	1
NM_001369563.1	1
NM_001035006.5	1
NM_001689.5	716
NM_001002258.5	1
NM_001190329.2	1
NM_001300981.2	1323
NR_038108.1	844
NR_038109.1	1
NR_038111.1	1
NR_038110.1	1
NM_001030009.2	505
NM_001019.5	1
NM_001402.6	2927
NM_001402.6	1267
NM_000978.4	600
NM_001303114.1	1987
NM_001303115.2	1
NM_032704.5	1
NM_001303116.2	1
NM_001303117.2	1
NM_001303116.2	809
NM_032704.5	1
NM_024102.4	2181
NM_001317062.2	1
NM_001317063.2	1
NR_133654.2	1
NM_001317064.2	1
NM_001319043.2	376
NM_001319044.2	1
NM_001319046.2	1
NM_001319045.2	1
NM_032025.5	1
NM_198216.2	981
NM_003091.4	1
NM_000973.5	1710
NM_001317782.2	1
NM_033301.3	1
NM_001317771.2	1
NM_033301.3	712
NM_001317771.2	1
NM_001317782.2	1
NM_001021.6	834
NR_111944.3	1
NR_111943.2	1
NM_015949.3	1331
NM_001142282.2	735
NM_033022.4	1
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	1
NM_012145.4	991
NR_033255.2	1
NM_001320905.2	1
NM_001165031.2	1
NR_135492.2	1
NM_001320904.2	1
NM_002046.7	1807
NM_001289746.2	1
NM_001289745.3	1
NM_001357943.2	1
NM_001256799.3	1
NM_001357943.2	240
NM_002046.7	1
*	765
NM_139323.4	1390
NM_003404.5	1
NM_001080125.2	4572
NM_033355.3	1
NM_001372051.1	1
NR_111983.2	1
NM_001080124.2	1
NM_001228.4	1
NM_001080124.2	1898
NM_001290256.2	864
NM_015299.3	1
NM_001290257.2	1
NM_001168398.2	1419
NM_006416.5	1
NM_015190.5	1247
NM_001145450.2	1209
NM_001145450.2	252
NM_001019.5	1006
NM_001030009.2	1
NM_001019.5	358
NM_001030009.2	1
NM_000992.3	1202
NM_000992.3	463
NM_000981.4	771
NM_001330200.1	1
NM_001099283.2	3403
NM_001324350.2	1
NM_001324348.2	1
NM_001099284.2	1
NM_001324347.2	1
NM_001324351.2	1
NM_005674.3	1298
NM_033301.3	886
NM_001317771.2	1
NM_000973.5	1
NM_001317782.2	1
NM_013237.4	961
NM_001271828.2	1
NM_001330200.1	490
NM_000981.4	1
*	2289
NM_001319236.2	841
NM_000995.5	1
NM_001319235.2	1
NM_001319234.1	1
NM_033625.4	1
NM_001319232.2	1
NM_001301732.3	1730
NM_004713.6	1
NM_014315.3	1
NM_004713.6	744
NM_001301732.3	1
NM_005850.5	406
NM_021800.3	2118
NM_021800.3	115
NM_201262.2	1
NM_006503.4	1496
NM_153001.3	1
NM_002954.6	812
NM_001135592.2	1
NM_001177413.1	1
NM_031844.3	358
NM_004501.3	1
NR_160953.1	672
NR_160948.1	1
NR_160949.1	1
NR_160946.1	1
NR_160945.1	1
NM_001128148.3	2513
NM_003234.4	1
NM_001313965.2	1
NM_001313966.2	1
NM_001313965.2	1117
NM_003234.4	1
NM_001128148.3	1
NM_000998.5	602
NM_001686.4	301
NM_001098620.3	582
NM_031989.5	1
NM_001128912.2	1
NM_005016.6	1
NM_001128911.2	1
NM_001128913.2	1
NM_001193511.2	155
NM_001142282.2	643
NM_001142283.2	1
NM_033022.4	1
NM_001142284.2	1
NM_001026.5	1
NM_001142285.2	1
NM_000982.4	641
NR_026911.1	1
NM_001271741.2	1673
NM_001271742.2	1
NM_001025105.3	1
NM_001892.6	1
NM_001271741.2	518
NM_001025105.3	1
NM_001271742.2	1
NM_001030009.2	1008
NM_001019.5	1
NM_001019.5	369
NM_001030009.2	1
NM_001320803.1	238
NM_139280.4	1
NM_001320801.2	1
NM_001320802.2	1
NM_006408.4	1246
NM_006408.4	463
*	712
NM_001243778.2	1926
NM_001243781.2	1
NM_001243780.2	1
NM_032333.5	1
NM_001243779.2	1
NM_001243782.2	1
NM_001243781.2	490
NM_001002.4	1439
NM_053275.4	1
NM_000981.4	1028
NM_001330200.1	1
NM_024818.6	1633
NM_001320210.2	1
NM_001321239.1	1
NM_001321238.2	1
NM_198329.4	1
NM_018845.4	1392
NM_001287587.2	1
NM_001287586.2	1
NM_001287591.2	1
NM_001122837.2	1
NM_001287588.2	1
NM_015972.4	768
NM_001374407.1	1
NM_015161.3	2356
NM_001313858.1	1
NM_007209.4	550
NM_012423.4	737
NR_026712.1	1
NR_073024.2	1
NM_001351669.2	1526
NM_173531.4	1
NM_001351670.2	1
NM_001351671.2	1
NM_001351672.2	1
NM_001351669.2	370
NM_001351672.2	1
NM_016145.4	1073
NM_016145.4	334
NM_001352757.2	2118
NM_001352758.2	1
NM_025139.6	1
NM_001291656.2	1
NM_001352756.2	1
NM_001352755.2	1
NM_000969.5	1174
NR_146333.1	1
NM_003133.6	2692
NM_001130440.2	1
NM_003133.6	713
NM_001130440.2	1
NM_004039.3	2687
NM_001002857.2	1
NM_001002858.3	1
NM_001136015.3	1
NM_001002857.2	1185
NM_001002858.3	1
NM_004039.3	1
NM_015469.3	404
NM_001329570.2	1
NM_001483.3	2050
NM_001202469.2	1
*	3034
NM_173473.4	1244
NM_001366791.1	1
NM_001242546.2	1
NM_001242547.2	1
NM_001242548.2	1
NR_038392.2	1
NM_001242644.1	1655
NM_002865.3	1
NM_001313893.1	1557
NM_001370340.1	1
NM_001313892.2	1
NM_002128.7	1
NM_001370341.1	1
NM_001363661.2	1
NM_001313893.1	669
NM_001866.3	425
NM_007209.4	781
NM_021104.2	876
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001035267.2	335
NM_021104.2	1
NM_001350575.2	1
NM_001916.5	2037
NM_001916.5	185
*	498
NM_000989.4	1155
NM_006597.6	4340
NM_006597.6	1944
NM_015895.5	1216
NM_001251989.2	1
NM_000224.3	1686
NM_199187.2	1
NM_000224.3	158
NM_199187.2	1
*	264
NM_001134422.2	1189
NM_017548.5	1
NM_001282762.2	1
NM_000978.4	552
*	1249
NM_014245.5	820
NM_183237.3	1
NM_001201370.2	1
NR_037703.2	1
NR_037702.2	1
NM_000981.4	1112
NM_001330200.1	1
NM_001017963.3	412
NM_005348.4	1
NM_001255.3	1821
NM_001255.3	111
NM_001001664.3	5398
NM_001114396.3	3823
NM_001351062.2	1
NM_002262.5	1
NM_001351063.2	1
NM_007334.3	1
NR_147038.2	1
NR_147038.2	1520
NM_016073.4	1908
NM_001151.4	1345
NM_001402.6	846
NM_001402.6	149
NM_016070.4	968
*	1876
NM_001287593.1	608
NM_001287594.3	1
NM_001288.5	1
NM_031443.4	1373
NM_001363458.2	1
NR_030770.2	1
NM_001029835.2	1
NM_001167934.2	189
NM_001167935.2	1
NM_001363458.2	1
NM_002623.4	1373
NM_002623.4	554
NM_017446.4	506
NM_080794.4	1
NM_001329398.2	1399
NM_001329395.2	1
NM_001329394.2	1
NM_001329401.2	1
NM_001329400.2	1
NM_001329399.2	1
NM_002809.4	538
NM_197968.4	278
NM_001353159.2	1
NM_001190964.4	1
NM_001353162.3	1
NM_001353161.3	1
NR_148365.2	1
NM_006978.3	1389
NM_021104.2	934
NM_001035267.2	1
NM_001035267.2	377
NM_021104.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001166103.2	1000
NM_021102.4	1
NM_000788.3	719
NM_000788.3	168
NM_001640.4	2259
NM_001640.4	204
*	1903
NM_003295.4	1682
NM_001286272.2	1
NM_001286273.2	1
NM_003295.4	756
NM_001286272.2	1
NM_001286273.2	1
NM_002046.7	2413
NM_001289746.2	1
NM_001289745.3	1
NM_001357943.2	1
NM_001256799.3	1
NM_002046.7	894
NM_001357943.2	1
NM_021109.4	843
NM_000909.6	2831
NM_001243794.2	3723
NM_001080480.3	1
NM_001142599.2	1
NM_001365681.2	1
NM_001378473.1	1
NM_001349109.3	1
NR_002315.1	248
NM_001379046.1	1
NM_001379045.1	1
NM_002107.7	1
NM_001379043.1	1
NM_001379047.1	1
NM_032377.4	1155
NM_001363674.2	1
NM_001363675.2	1
NM_001363673.1	1
NM_170746.4	627
NM_001321335.2	1
NM_004894.3	615
NM_001127393.2	1
NM_001686.4	3688
NM_001686.4	1477
NM_032025.5	2188
NM_001319043.2	1
NM_001319045.2	1
NM_001319044.2	1
NM_001319046.2	1
NM_020961.4	4444
NM_020961.4	1421
NM_002489.4	406
NM_001317801.2	338
NM_033520.3	1
NM_001006.5	940
NM_014676.3	2065
NM_001020658.2	1
NM_013254.4	1801
NM_175054.2	4938
NM_175054.2	332
NM_001421.4	82
NM_001363538.2	1
NM_001130026.3	92
NM_001421.4	1
NM_001363538.2	1
NM_001130026.3	1
NM_001366654.2	1
NM_182810.2	2369
NM_001675.4	1
NM_001021.6	983
NR_111943.2	1
NR_111944.3	1
NM_001021.6	314
NR_111943.2	1
NR_111944.3	1
NM_002567.4	1252
NM_002567.4	493
NM_199250.2	1715
NM_199249.2	1
NM_001290149.1	1
NM_001290155.1	1
NM_001290154.1	1
NM_032712.3	1
NM_001290149.1	286
NM_001278230.2	2250
NM_001105205.1	1
NM_014328.4	1
NM_001105203.2	1
NM_001278228.1	1
NM_001278227.1	1
NM_001085365.2	830
NM_001012339.3	1327
NM_001348420.2	1
NM_194283.4	1
NM_001428.5	1882
NM_001201483.4	1
NM_001353346.3	1
NM_001099678.2	452
NM_001316311.2	496
NM_000996.4	1
NM_005803.4	1836
NM_001318875.2	1
NM_000995.5	395
NM_001319236.2	1
NM_001319232.2	1
NM_001319234.1	1
NM_033625.4	1
NM_001319235.2	1
NM_001278646.2	824
NM_005005.3	1
NM_001311168.2	1
NM_001278645.2	1
NR_073502.2	2619
NR_073501.2	1
NM_001271869.2	1
NR_073500.2	1
NR_073503.2	1
NM_001114600.3	1
NM_001002.4	2359
NM_053275.4	1
NM_001127235.2	433
NM_022913.4	1
NM_001203246.2	1
NM_001127236.2	1
NM_001331037.2	1
NM_001127235.2	350
NM_002212.4	1264
NR_052023.2	1
NM_001267810.1	1
NM_181468.2	1
NR_052022.2	1
NM_001165258.2	240
NM_016462.4	1
NM_003756.3	2270
NM_003756.3	901
NM_001190702.2	440
NM_001190470.2	1
NM_016617.4	2410
NM_001286705.2	1
NR_104584.2	1
NM_001286704.2	1
NM_001286703.2	1
NR_104585.2	1
NM_002623.4	559
NM_013237.4	1011
NM_001271828.2	1
NM_021188.3	3675
NM_001242924.2	1
NR_040251.2	1
NM_001242928.2	1
NM_001242926.2	1
NM_001242927.2	1
NM_005156.7	1940
NM_001375918.1	1
NM_001375920.1	1
NM_001163790.2	1
NM_001244898.1	1
NM_001244896.2	1
NM_005156.7	617
NM_002952.4	1002
NM_000981.4	849
NM_001330200.1	1
NM_006013.5	1189
NM_001303625.1	1
NM_001303624.2	1
NM_001303626.1	1
NM_001172086.2	2401
NM_000318.3	1
NM_001079867.2	1
NM_001172087.2	1
NM_001172086.2	98
NM_000318.3	1
NM_001172087.2	1
NM_004965.7	1342
NM_003258.5	1738
NM_001363848.1	1
NM_001346663.2	1
NM_002795.4	932
NR_104195.2	1
NM_001379047.1	580
NR_002315.1	1
NM_001379046.1	1
NM_002107.7	1
NM_001379043.1	1
NM_001379045.1	1
NM_000661.5	1276
NM_001024921.4	1
NM_001024921.4	497
NM_000661.5	1
NM_004710.7	1629
NM_001363778.1	1
NM_001320523.2	1
NM_000690.4	1993
NM_001204889.2	1
NM_023039.5	2956
NM_023039.5	140
NM_144723.3	1853
NM_032320.7	4532
NM_001297741.2	1
NM_001297742.2	1
NM_032320.7	1383
NM_001297741.2	1
*	2164
NM_014172.6	679
NM_001287342.2	1
NM_001135861.3	1
NM_001287343.2	1
NR_109808.2	1
NR_109807.2	1
NM_012423.4	453
NM_001270491.2	1
NR_073024.2	1
NR_026712.1	1
NR_004844.1	1
NM_001315530.2	574
NM_000987.5	1
NM_001315531.2	1
NM_001873.4	1720
NM_080388.3	1300
NR_133645.2	1
NM_001317007.1	1
NM_001317008.2	1
NM_001370511.1	1359
NM_001370521.1	1
NM_001370509.1	1
NM_001370516.1	1
NM_001370504.1	1
NM_001370518.1	1
NM_001370507.1	311
NM_007355.4	3435
NM_001271969.2	1
NM_001271970.2	1
NM_001371238.1	1
NM_001271972.2	1
NM_001271971.2	1
NM_002139.4	1692
NR_028477.2	1
NR_028476.2	1
NM_006888.6	691
NM_001363670.2	1
NM_001363669.2	1
NM_001402.6	3066
NM_001402.6	695
NM_001006.5	561
NM_000984.6	916
NM_000984.6	360
NM_001026.5	923
NM_033022.4	1
NM_001142282.2	1
NM_001142284.2	1
NM_001142283.2	1
NM_001142285.2	1
NM_001142285.2	208
NR_003149.2	6674
NM_032119.4	1
NM_032119.4	408
NR_003149.2	1
NM_033266.4	91
NM_001308220.2	1
NM_001282951.3	2293
NM_022730.4	1
NM_001308381.2	1
NM_001282949.3	1
NM_001282950.3	1
NM_001282952.3	1
NM_001308381.2	496
*	1753
NM_001826.3	1687
NR_024163.2	1
NM_001826.3	641
NR_024163.2	1
NM_006713.4	1213
NM_001086521.2	591
NM_001353402.1	1
NM_001353403.1	1
*	1058
NM_015332.4	298
NM_004804.3	1476
NM_004804.3	635
NM_000581.4	1030
NM_001329503.2	1
NM_201397.3	1
NM_001329502.2	1
NM_001017963.3	1657
NM_005348.4	1
NM_001017963.3	591
NM_005348.4	1
NM_004083.5	1038
NM_001195057.1	1
NM_001195055.1	1
NM_001195054.1	1
NM_001195053.1	1
NM_001195056.1	1
NM_021227.4	2125
NM_001267818.2	1
NM_021227.4	728
NM_001267818.2	1
NM_001267817.2	1
NM_016047.4	943
NM_016047.4	348
NM_001303096.2	2237
NM_032168.3	1
NM_005794.4	1292
NM_182908.5	1
NM_005794.4	261
NM_182908.5	1
NM_001015.5	1037
NM_001015.5	175
NM_002893.4	874
NM_001198719.2	1
NM_001290135.2	1444
NM_001330419.2	1
NM_004879.5	1
NR_110770.2	1
NR_110769.2	1
NM_144998.4	808
NM_001271006.2	1
NM_001271007.2	1
NM_001330536.2	1
NM_001030.6	567
NM_001349946.2	1
NM_001349947.2	1
NM_001001973.3	526
NM_001320886.2	1
NM_003403.5	1831
NM_002032.3	1061
NM_001190452.2	643
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NM_001136498.2	790
NR_162149.1	2738
NM_003295.4	545
NM_001286273.2	1
NM_001286272.2	1
NM_006366.3	3091
NM_001363533.2	1
NM_001363534.2	1
NM_001363534.2	1329
NM_001363533.2	1
NM_006366.3	1
NM_015379.5	807
NM_001037738.3	2213
NM_001355009.2	1
NM_007364.4	1424
NR_125394.2	1
NM_033546.4	1083
NM_001144945.1	1
NM_001144944.1	1
NM_002952.4	977
NR_027166.1	963
NR_027159.1	1
NR_027667.1	1
NR_027163.1	1
NR_027162.1	1
NR_027170.1	1
NM_198969.1	1569
NM_198970.2	1
NM_001130.6	1
NM_001130.6	137
NM_198970.2	1
NM_000989.4	1114
NM_000989.4	412
NM_001291485.2	2111
NM_006890.5	1
NR_003287.4	274
NR_046235.3	1
NM_014624.4	925
NM_014624.4	321
NM_006826.4	1926
NM_053050.5	522
NM_001372071.1	583
NM_016404.3	1
NM_001372072.1	1
NM_001286084.2	1
NM_001286082.2	1
NM_004578.4	1118
NR_073545.2	1
NM_001204868.2	2203
NM_001134773.3	1
NM_001001433.3	1
NR_037943.2	1
NR_037942.2	1
NM_003763.6	1
NM_003763.6	861
NM_001000.4	509
NM_012198.5	3160
NM_001330270.2	1
NM_001330268.1	1
NM_001330267.1	1
NM_001330265.1	1
NM_001330266.1	1
NM_012198.5	1286
NM_001190470.2	944
NM_001190702.2	1
NM_001024662.3	1305
NM_001320141.2	1
NM_001320139.2	1
NM_001320137.2	1
NM_001320140.2	1
NM_000970.6	1
NM_001320138.2	284
NM_001248001.2	527
NM_003011.4	1
NM_001248000.2	1
NM_001122821.2	1
NM_001374326.1	1
NR_125864.1	531
*	1683
NM_002046.7	1922
NM_001289746.2	1
NM_001289745.3	1
NM_001357943.2	1
NM_001256799.3	1
NM_001289746.2	319
NM_001357943.2	1
NM_013238.3	1227
NM_013238.3	390
NM_002623.4	959
NM_002623.4	359
NM_004699.4	685
NR_052019.1	526
NM_012437.6	1
NR_052020.1	1
NM_002954.6	989
NM_001177413.1	1
NM_001135592.2	1
NM_013237.4	993
NM_001271828.2	1
NR_144535.2	669
